generation,fitness,nb_eval
21463,999.0,42442.6
21464,999.0,42444.0
21465,999.0,42445.4
21466,999.0,42446.8
21467,999.0,42448.2
21468,999.0,42449.6
21469,999.0,42451.0
21470,999.0,42452.4
21471,999.0,42453.8
21472,999.0,42455.2
21473,999.0,42456.6
21474,999.0,42458.0
21475,999.0,42459.4
21476,999.0,42460.8
21477,999.0,42462.2
21478,999.0,42463.6
21479,999.0,42465.0
21480,999.0,42466.4
21481,999.0,42467.8
21482,999.0,42469.2
21483,999.0,42470.6
21484,999.0,42472.0
21485,999.0,42473.4
21486,999.0,42474.8
21487,999.0,42476.2
21488,999.0,42477.6
21489,999.0,42479.0
21490,999.0,42480.4
21491,999.0,42481.8
21492,999.0,42483.2
21493,999.0,42484.6
21494,999.0,42486.0
21495,999.0,42487.4
21496,999.0,42488.8
21497,999.0,42490.2
21498,999.0,42491.6
21499,999.0,42493.0
21500,999.0,42494.4
21501,999.0,42495.8
21502,999.0,42497.2
21503,999.0,42498.6
21504,999.0,42500.0
21505,999.0,42501.4
21506,999.0,42502.8
21507,999.0,42504.2
21508,999.0,42505.6
21509,999.0,42507.0
21510,999.0,42508.4
21511,999.0,42509.8
21512,999.0,42511.2
21513,999.0,42512.6
21514,999.0,42514.0
21515,999.0,42515.4
21516,999.0,42516.8
21517,999.0,42518.2
21518,999.0,42519.6
21519,999.0,42521.0
21520,999.0,42522.4
21521,999.0,42523.8
21522,999.0,42525.2
21523,999.0,42526.6
21524,999.0,42528.0
21525,999.0,42529.4
21526,999.0,42530.8
21527,999.0,42532.2
21528,999.0,42533.6
21529,999.0,42535.0
21530,999.0,42536.4
21531,999.0,42537.8
21532,999.0,42539.2
21533,999.0,42540.6
21534,999.0,42542.0
21535,999.0,42543.4
21536,999.0,42544.8
21537,999.0,42546.2
21538,999.0,42547.6
21539,999.0,42549.0
21540,999.0,42550.4
21541,999.0,42551.8
21542,999.0,42553.2
21543,999.0,42554.6
21544,999.0,42556.0
21545,999.0,42557.4
21546,999.0,42558.8
21547,999.0,42560.2
21548,999.0,42561.6
21549,999.0,42563.0
21550,999.0,42564.4
21551,999.0,42565.8
21552,999.0,42567.2
21553,999.0,42568.6
21554,999.0,42570.0
21555,999.0,42571.4
21556,999.0,42572.8
21557,999.0,42574.2
21558,999.0,42575.6
21559,999.0,42577.0
21560,999.0,42578.4
21561,999.0,42579.8
21562,999.0,42581.2
21563,999.0,42582.6
21564,999.0,42584.0
21565,999.0,42585.4
21566,999.0,42586.8
21567,999.0,42588.2
21568,999.0,42589.6
21569,999.0,42591.0
21570,999.0,42592.4
21571,999.0,42593.8
21572,999.0,42595.2
21573,999.0,42596.6
21574,999.0,42598.0
21575,999.0,42599.4
21576,999.0,42600.8
21577,999.0,42602.2
21578,999.0,42603.6
21579,999.0,42605.0
21580,999.0,42606.4
21581,999.0,42607.8
21582,999.0,42609.2
21583,999.0,42610.6
21584,999.0,42612.0
21585,999.0,42613.4
21586,999.0,42614.8
21587,999.0,42616.2
21588,999.0,42617.6
21589,999.0,42619.0
21590,999.0,42620.4
21591,999.0,42621.8
21592,999.0,42623.2
21593,999.0,42624.6
21594,999.0,42626.0
21595,999.0,42627.4
21596,999.0,42628.8
21597,999.0,42630.2
21598,999.0,42631.6
21599,999.0,42633.0
21600,999.0,42634.4
21601,999.0,42635.8
21602,999.0,42637.2
21603,999.0,42638.6
21604,999.0,42640.0
21605,999.0,42641.4
21606,999.0,42642.8
21607,999.0,42644.2
21608,999.0,42645.6
21609,999.0,42647.0
21610,999.0,42648.4
21611,999.0,42649.8
21612,999.0,42651.2
21613,999.0,42652.6
21614,999.0,42654.0
21615,999.0,42655.4
21616,999.0,42656.8
21617,999.0,42658.2
21618,999.0,42659.6
21619,999.0,42661.0
21620,999.0,42662.4
21621,999.0,42663.8
21622,999.0,42665.2
21623,999.0,42666.6
21624,999.0,42668.0
21625,999.0,42669.4
21626,999.0200000000001,42670.8
21627,999.04,42672.159999999996
21628,999.0600000000001,42673.479999999996
21629,999.0799999999999,42674.759999999995
21630,999.1,42676.0
21631,999.1,42677.2
21632,999.1,42678.4
21633,999.1,42679.6
21634,999.1,42680.8
21635,999.1,42682.0
21636,999.1,42683.2
21637,999.1,42684.4
21638,999.1,42685.6
21639,999.1,42686.8
21640,999.1,42688.0
21641,999.1,42689.2
21642,999.1,42690.4
21643,999.1,42691.6
21644,999.1,42692.8
21645,999.1,42694.0
21646,999.1,42695.2
21647,999.1,42696.4
21648,999.1,42697.6
21649,999.1,42698.8
21650,999.1,42700.0
21651,999.1,42701.2
21652,999.1,42702.4
21653,999.1,42703.6
21654,999.1,42704.8
21655,999.1,42706.0
21656,999.1,42707.2
21657,999.1,42708.4
21658,999.1,42709.6
21659,999.1,42710.8
21660,999.1,42712.0
21661,999.1,42713.2
21662,999.1,42714.4
21663,999.1,42715.6
21664,999.1,42716.8
21665,999.1,42718.0
21666,999.1,42719.2
21667,999.1,42720.4
21668,999.1,42721.6
21669,999.1,42722.8
21670,999.1,42724.0
21671,999.1,42725.2
21672,999.1,42726.4
21673,999.1,42727.6
21674,999.1,42728.8
21675,999.1,42730.0
21676,999.1,42731.2
21677,999.1,42732.4
21678,999.1,42733.6
21679,999.1,42734.8
21680,999.1,42736.0
21681,999.1,42737.2
21682,999.1,42738.4
21683,999.1,42739.6
21684,999.1,42740.8
21685,999.1,42742.0
21686,999.1,42743.2
21687,999.1,42744.4
21688,999.1,42745.6
21689,999.1,42746.8
21690,999.1,42748.0
21691,999.1,42749.2
21692,999.1,42750.4
21693,999.1,42751.6
21694,999.1,42752.8
21695,999.1,42754.0
21696,999.1,42755.2
21697,999.1,42756.4
21698,999.1,42757.6
21699,999.1,42758.8
21700,999.1,42760.0
21701,999.1,42761.2
21702,999.1,42762.4
21703,999.1,42763.6
21704,999.1,42764.8
21705,999.1,42766.0
21706,999.1,42767.2
21707,999.1,42768.4
21708,999.1,42769.6
21709,999.1,42770.8
21710,999.1,42772.0
21711,999.1,42773.2
21712,999.1,42774.4
21713,999.1,42775.6
21714,999.1,42776.8
21715,999.1,42778.0
21716,999.1,42779.2
21717,999.1,42780.4
21718,999.1,42781.6
21719,999.1,42782.8
21720,999.1,42784.0
21721,999.1,42785.2
21722,999.1,42786.4
21723,999.1,42787.6
21724,999.1,42788.8
21725,999.1,42790.0
21726,999.1,42791.2
21727,999.1,42792.4
21728,999.1,42793.6
21729,999.1,42794.8
21730,999.1,42796.0
21731,999.1,42797.2
21732,999.1,42798.4
21733,999.1,42799.6
21734,999.1,42800.8
21735,999.1,42802.0
21736,999.1,42803.2
21737,999.1,42804.4
21738,999.1,42805.6
21739,999.1,42806.8
21740,999.1,42808.0
21741,999.1,42809.2
21742,999.1,42810.4
21743,999.1,42811.6
21744,999.1,42812.8
21745,999.1200000000001,42814.0
21746,999.14,42815.2
21747,999.1600000000001,42816.4
21748,999.1800000000001,42817.6
21749,999.2,42818.8
21750,999.2,42820.0
21751,999.2,42821.2
21752,999.22,42822.4
21753,999.24,42823.56
21754,999.26,42824.68000000001
21755,999.28,42825.76
21756,999.3,42826.8
21757,999.3,42827.8
21758,999.3,42828.8
21759,999.3,42829.8
21760,999.3,42830.8
21761,999.3,42831.8
21762,999.3,42832.8
21763,999.3,42833.8
21764,999.3,42834.8
21765,999.3,42835.8
21766,999.3,42836.8
21767,999.3,42837.8
21768,999.3,42838.8
21769,999.3,42839.8
21770,999.3,42840.8
21771,999.3,42841.8
21772,999.3,42842.8
21773,999.3,42843.8
21774,999.3,42844.8
21775,999.3,42845.8
21776,999.3,42846.8
21777,999.3,42847.8
21778,999.3,42848.8
21779,999.3,42849.8
21780,999.3,42850.8
21781,999.3,42851.8
21782,999.3,42852.8
21783,999.3,42853.8
21784,999.3,42854.8
21785,999.3,42855.8
21786,999.3,42856.8
21787,999.3,42857.8
21788,999.3,42858.8
21789,999.3,42859.8
21790,999.3,42860.8
21791,999.3,42861.8
21792,999.3,42862.8
21793,999.3,42863.8
21794,999.3,42864.8
21795,999.3,42865.8
21796,999.3,42866.8
21797,999.3,42867.8
21798,999.3199999999999,42868.8
21799,999.3399999999999,42869.8
21800,999.36,42870.8
21801,999.3799999999999,42871.8
21802,999.4,42872.8
21803,999.4,42873.8
21804,999.4,42874.8
21805,999.4,42875.8
21806,999.4,42876.8
21807,999.4,42877.8
21808,999.4,42878.8
21809,999.4,42879.8
21810,999.4,42880.8
21811,999.4,42881.8
21812,999.4,42882.8
21813,999.4,42883.8
21814,999.4,42884.8
21815,999.4,42885.8
21816,999.4,42886.8
21817,999.4,42887.8
21818,999.4,42888.8
21819,999.4,42889.8
21820,999.4,42890.8
21821,999.4,42891.8
21822,999.4,42892.8
21823,999.4,42893.8
21824,999.4,42894.8
21825,999.4,42895.8
21826,999.4,42896.8
21827,999.4,42897.8
21828,999.4,42898.8
21829,999.4,42899.8
21830,999.4,42900.8
21831,999.4,42901.8
21832,999.4,42902.8
21833,999.4,42903.8
21834,999.4,42904.8
21835,999.4,42905.8
21836,999.4,42906.8
21837,999.4,42907.8
21838,999.4,42908.8
21839,999.4200000000001,42909.8
21840,999.4399999999999,42910.76
21841,999.46,42911.68000000001
21842,999.4799999999999,42912.56
21843,999.5,42913.4
21844,999.5,42914.2
21845,999.5,42915.0
21846,999.5,42915.8
21847,999.5,42916.6
21848,999.5,42917.4
21849,999.5,42918.2
21850,999.5,42919.0
21851,999.5,42919.8
21852,999.5,42920.6
21853,999.5,42921.4
21854,999.5,42922.2
21855,999.5,42923.0
21856,999.5,42923.8
21857,999.5,42924.6
21858,999.5,42925.4
21859,999.5,42926.2
21860,999.5,42927.0
21861,999.5,42927.8
21862,999.5,42928.6
21863,999.5,42929.4
21864,999.5,42930.2
21865,999.5,42931.0
21866,999.5,42931.8
21867,999.5,42932.6
21868,999.5,42933.4
21869,999.5,42934.2
21870,999.5,42935.0
21871,999.5200000000001,42935.8
21872,999.54,42936.56
21873,999.5600000000001,42937.28
21874,999.5799999999999,42937.96
21875,999.6,42938.6
21876,999.6,42939.2
21877,999.6,42939.8
21878,999.6,42940.4
21879,999.6,42941.0
21880,999.6,42941.6
21881,999.6,42942.2
21882,999.6,42942.8
21883,999.6,42943.4
21884,999.6,42944.0
21885,999.6,42944.6
21886,999.6,42945.2
21887,999.6,42945.8
21888,999.6,42946.4
21889,999.6,42947.0
21890,999.6,42947.6
21891,999.6,42948.2
21892,999.6,42948.8
21893,999.6,42949.4
21894,999.6,42950.0
21895,999.6,42950.6
21896,999.6,42951.2
21897,999.6,42951.8
21898,999.6,42952.4
21899,999.6,42953.0
21900,999.6,42953.6
21901,999.6,42954.2
21902,999.6,42954.8
21903,999.6,42955.4
21904,999.6,42956.0
21905,999.6,42956.6
21906,999.6,42957.2
21907,999.6,42957.8
21908,999.6,42958.4
21909,999.6,42959.0
21910,999.6,42959.6
21911,999.6,42960.2
21912,999.6,42960.8
21913,999.6,42961.4
21914,999.6,42962.0
21915,999.6,42962.6
21916,999.6,42963.2
21917,999.6,42963.8
21918,999.6,42964.4
21919,999.6,42965.0
21920,999.6,42965.6
21921,999.6,42966.2
21922,999.6,42966.8
21923,999.6,42967.4
21924,999.6,42968.0
21925,999.6,42968.6
21926,999.6,42969.2
21927,999.6,42969.8
21928,999.6,42970.4
21929,999.6,42971.0
21930,999.6,42971.6
21931,999.6,42972.2
21932,999.6,42972.8
21933,999.6,42973.4
21934,999.6,42974.0
21935,999.6,42974.6
21936,999.6,42975.2
21937,999.6,42975.8
21938,999.6,42976.4
21939,999.6,42977.0
21940,999.6,42977.6
21941,999.6,42978.2
21942,999.6,42978.8
21943,999.6,42979.4
21944,999.6,42980.0
21945,999.6,42980.6
21946,999.6,42981.2
21947,999.6,42981.8
21948,999.6,42982.4
21949,999.6,42983.0
21950,999.6,42983.6
21951,999.6,42984.2
21952,999.6,42984.8
21953,999.6,42985.4
21954,999.6,42986.0
21955,999.6,42986.6
21956,999.6,42987.2
21957,999.6,42987.8
21958,999.6,42988.4
21959,999.6,42989.0
21960,999.6,42989.6
21961,999.6,42990.2
21962,999.6,42990.8
21963,999.6,42991.4
21964,999.6,42992.0
21965,999.6,42992.6
21966,999.6,42993.2
21967,999.6,42993.8
21968,999.6,42994.4
21969,999.6,42995.0
21970,999.6,42995.6
21971,999.6,42996.2
21972,999.6,42996.8
21973,999.6,42997.4
21974,999.6,42998.0
21975,999.6,42998.6
21976,999.6,42999.2
21977,999.6,42999.8
21978,999.6,43000.4
21979,999.6,43001.0
21980,999.6,43001.6
21981,999.6,43002.2
21982,999.6,43002.8
21983,999.6,43003.4
21984,999.6,43004.0
21985,999.6,43004.6
21986,999.6,43005.2
21987,999.6,43005.8
21988,999.6,43006.4
21989,999.6,43007.0
21990,999.6,43007.6
21991,999.6,43008.2
21992,999.6,43008.8
21993,999.6,43009.4
21994,999.6,43010.0
21995,999.6,43010.6
21996,999.6,43011.2
21997,999.6,43011.8
21998,999.6,43012.4
21999,999.6,43013.0
22000,999.6,43013.6
22001,999.6,43014.2
22002,999.6,43014.8
22003,999.6,43015.4
22004,999.6,43016.0
22005,999.6,43016.6
22006,999.6,43017.2
22007,999.6,43017.8
22008,999.6,43018.4
22009,999.6,43019.0
22010,999.6,43019.6
22011,999.6,43020.2
22012,999.6,43020.8
22013,999.6,43021.4
22014,999.6,43022.0
22015,999.6,43022.6
22016,999.6,43023.2
22017,999.6,43023.8
22018,999.6,43024.4
22019,999.6,43025.0
22020,999.6,43025.6
22021,999.6,43026.2
22022,999.6,43026.8
22023,999.6,43027.4
22024,999.6,43028.0
22025,999.6,43028.6
22026,999.6,43029.2
22027,999.6,43029.8
22028,999.6,43030.4
22029,999.6,43031.0
22030,999.6,43031.6
22031,999.6,43032.2
22032,999.6,43032.8
22033,999.6,43033.4
22034,999.6,43034.0
22035,999.6,43034.6
22036,999.6,43035.2
22037,999.6,43035.8
22038,999.6,43036.4
22039,999.6,43037.0
22040,999.6,43037.6
22041,999.6,43038.2
22042,999.6,43038.8
22043,999.6,43039.4
22044,999.6,43040.0
22045,999.6,43040.6
22046,999.6,43041.2
22047,999.6,43041.8
22048,999.6,43042.4
22049,999.6,43043.0
22050,999.6,43043.6
22051,999.6,43044.2
22052,999.6,43044.8
22053,999.6,43045.4
22054,999.6,43046.0
22055,999.6,43046.6
22056,999.6,43047.2
22057,999.6,43047.8
22058,999.6,43048.4
22059,999.6,43049.0
22060,999.6,43049.6
22061,999.6,43050.2
22062,999.6,43050.8
22063,999.6,43051.4
22064,999.6,43052.0
22065,999.6,43052.6
22066,999.6,43053.2
22067,999.6,43053.8
22068,999.6,43054.4
22069,999.6,43055.0
22070,999.6,43055.6
22071,999.6,43056.2
22072,999.6,43056.8
22073,999.6,43057.4
22074,999.6,43058.0
22075,999.6,43058.6
22076,999.6,43059.2
22077,999.6,43059.8
22078,999.6,43060.4
22079,999.6,43061.0
22080,999.6,43061.6
22081,999.6,43062.2
22082,999.6,43062.8
22083,999.6,43063.4
22084,999.6,43064.0
22085,999.6,43064.6
22086,999.6,43065.2
22087,999.6,43065.8
22088,999.6,43066.4
22089,999.6,43067.0
22090,999.6,43067.6
22091,999.6,43068.2
22092,999.6,43068.8
22093,999.6,43069.4
22094,999.6,43070.0
22095,999.6,43070.6
22096,999.6,43071.2
22097,999.6,43071.8
22098,999.6,43072.4
22099,999.6,43073.0
22100,999.6,43073.6
22101,999.6,43074.2
22102,999.6,43074.8
22103,999.6,43075.4
22104,999.6,43076.0
22105,999.6,43076.6
22106,999.6,43077.2
22107,999.6,43077.8
22108,999.6,43078.4
22109,999.6,43079.0
22110,999.6,43079.6
22111,999.6,43080.2
22112,999.6,43080.8
22113,999.6,43081.4
22114,999.6,43082.0
22115,999.6,43082.6
22116,999.6,43083.2
22117,999.6,43083.8
22118,999.6,43084.4
22119,999.6,43085.0
22120,999.6,43085.6
22121,999.6,43086.2
22122,999.6,43086.8
22123,999.6,43087.4
22124,999.6,43088.0
22125,999.6,43088.6
22126,999.6,43089.2
22127,999.6,43089.8
22128,999.6,43090.4
22129,999.6,43091.0
22130,999.6,43091.6
22131,999.6,43092.2
22132,999.6,43092.8
22133,999.6,43093.4
22134,999.6,43094.0
22135,999.6,43094.6
22136,999.6,43095.2
22137,999.6,43095.8
22138,999.6,43096.4
22139,999.6,43097.0
22140,999.6,43097.6
22141,999.6,43098.2
22142,999.6,43098.8
22143,999.6,43099.4
22144,999.6,43100.0
22145,999.6,43100.6
22146,999.6,43101.2
22147,999.6,43101.8
22148,999.6,43102.4
22149,999.6,43103.0
22150,999.6,43103.6
22151,999.6,43104.2
22152,999.6,43104.8
22153,999.6,43105.4
22154,999.6,43106.0
22155,999.6,43106.6
22156,999.6,43107.2
22157,999.6,43107.8
22158,999.6,43108.4
22159,999.6,43109.0
22160,999.6,43109.6
22161,999.6,43110.2
22162,999.6,43110.8
22163,999.6,43111.4
22164,999.6,43112.0
22165,999.6,43112.6
22166,999.6,43113.2
22167,999.6,43113.8
22168,999.6,43114.4
22169,999.6,43115.0
22170,999.6,43115.6
22171,999.6,43116.2
22172,999.6,43116.8
22173,999.6,43117.4
22174,999.6,43118.0
22175,999.6,43118.6
22176,999.6,43119.2
22177,999.6,43119.8
22178,999.6,43120.4
22179,999.6,43121.0
22180,999.6,43121.6
22181,999.6,43122.2
22182,999.6,43122.8
22183,999.6,43123.4
22184,999.6,43124.0
22185,999.6,43124.6
22186,999.6,43125.2
22187,999.6,43125.8
22188,999.6,43126.4
22189,999.6,43127.0
22190,999.6,43127.6
22191,999.6,43128.2
22192,999.6,43128.8
22193,999.6,43129.4
22194,999.6,43130.0
22195,999.6,43130.6
22196,999.6,43131.2
22197,999.6,43131.8
22198,999.6,43132.4
22199,999.6,43133.0
22200,999.6,43133.6
22201,999.6,43134.2
22202,999.6,43134.8
22203,999.6,43135.4
22204,999.6,43136.0
22205,999.6,43136.6
22206,999.6,43137.2
22207,999.6,43137.8
22208,999.6,43138.4
22209,999.6,43139.0
22210,999.6,43139.6
22211,999.6,43140.2
22212,999.6,43140.8
22213,999.6,43141.4
22214,999.6,43142.0
22215,999.6,43142.6
22216,999.6,43143.2
22217,999.6,43143.8
22218,999.6,43144.4
22219,999.6,43145.0
22220,999.6,43145.6
22221,999.6,43146.2
22222,999.6,43146.8
22223,999.6,43147.4
22224,999.6,43148.0
22225,999.6,43148.6
22226,999.6,43149.2
22227,999.6,43149.8
22228,999.6,43150.4
22229,999.6,43151.0
22230,999.6,43151.6
22231,999.6,43152.2
22232,999.6,43152.8
22233,999.6,43153.4
22234,999.6,43154.0
22235,999.6,43154.6
22236,999.6,43155.2
22237,999.6,43155.8
22238,999.6,43156.4
22239,999.6,43157.0
22240,999.6,43157.6
22241,999.6,43158.2
22242,999.6,43158.8
22243,999.6,43159.4
22244,999.6,43160.0
22245,999.6,43160.6
22246,999.6,43161.2
22247,999.6,43161.8
22248,999.6,43162.4
22249,999.6,43163.0
22250,999.6,43163.6
22251,999.6,43164.2
22252,999.6,43164.8
22253,999.6,43165.4
22254,999.6,43166.0
22255,999.6,43166.6
22256,999.6,43167.2
22257,999.6,43167.8
22258,999.6,43168.4
22259,999.6,43169.0
22260,999.6,43169.6
22261,999.6,43170.2
22262,999.6,43170.8
22263,999.6,43171.4
22264,999.6,43172.0
22265,999.6,43172.6
22266,999.6,43173.2
22267,999.6,43173.8
22268,999.6,43174.4
22269,999.6,43175.0
22270,999.6,43175.6
22271,999.6,43176.2
22272,999.6,43176.8
22273,999.6,43177.4
22274,999.6,43178.0
22275,999.6,43178.6
22276,999.6,43179.2
22277,999.6,43179.8
22278,999.6,43180.4
22279,999.6,43181.0
22280,999.6,43181.6
22281,999.6,43182.2
22282,999.6,43182.8
22283,999.6,43183.4
22284,999.6,43184.0
22285,999.6,43184.6
22286,999.6,43185.2
22287,999.6,43185.8
22288,999.6,43186.4
22289,999.6,43187.0
22290,999.6,43187.6
22291,999.6,43188.2
22292,999.6,43188.8
22293,999.6,43189.4
22294,999.6,43190.0
22295,999.6,43190.6
22296,999.6,43191.2
22297,999.6,43191.8
22298,999.6,43192.4
22299,999.6,43193.0
22300,999.6,43193.6
22301,999.6,43194.2
22302,999.6,43194.8
22303,999.6,43195.4
22304,999.6,43196.0
22305,999.6,43196.6
22306,999.6,43197.2
22307,999.6,43197.8
22308,999.6,43198.4
22309,999.6,43199.0
22310,999.6,43199.6
22311,999.6,43200.2
22312,999.6,43200.8
22313,999.6,43201.4
22314,999.6,43202.0
22315,999.6,43202.6
22316,999.6,43203.2
22317,999.6,43203.8
22318,999.6,43204.4
22319,999.6,43205.0
22320,999.6,43205.6
22321,999.6,43206.2
22322,999.6,43206.8
22323,999.6,43207.4
22324,999.6,43208.0
22325,999.6,43208.6
22326,999.6,43209.2
22327,999.6,43209.8
22328,999.6,43210.4
22329,999.6,43211.0
22330,999.6,43211.6
22331,999.6,43212.2
22332,999.6,43212.8
22333,999.6,43213.4
22334,999.6,43214.0
22335,999.6,43214.6
22336,999.6,43215.2
22337,999.6,43215.8
22338,999.6,43216.4
22339,999.6,43217.0
22340,999.6,43217.6
22341,999.6,43218.2
22342,999.6,43218.8
22343,999.6,43219.4
22344,999.6,43220.0
22345,999.6,43220.6
22346,999.6,43221.2
22347,999.6,43221.8
22348,999.6,43222.4
22349,999.6,43223.0
22350,999.6,43223.6
22351,999.6,43224.2
22352,999.6,43224.8
22353,999.6,43225.4
22354,999.6,43226.0
22355,999.6,43226.6
22356,999.6,43227.2
22357,999.6,43227.8
22358,999.6,43228.4
22359,999.6,43229.0
22360,999.6,43229.6
22361,999.6,43230.2
22362,999.6,43230.8
22363,999.6,43231.4
22364,999.6,43232.0
22365,999.6,43232.6
22366,999.6,43233.2
22367,999.6,43233.8
22368,999.6,43234.4
22369,999.6,43235.0
22370,999.6,43235.6
22371,999.6,43236.2
22372,999.6,43236.8
22373,999.6,43237.4
22374,999.6,43238.0
22375,999.6,43238.6
22376,999.6,43239.2
22377,999.6,43239.8
22378,999.6,43240.4
22379,999.6,43241.0
22380,999.6,43241.6
22381,999.6,43242.2
22382,999.6,43242.8
22383,999.6,43243.4
22384,999.6,43244.0
22385,999.6,43244.6
22386,999.6,43245.2
22387,999.6,43245.8
22388,999.64,43246.4
22389,999.68,43246.96
22390,999.72,43247.479999999996
22391,999.76,43247.96
22392,999.8,43248.4
22393,999.8,43248.8
22394,999.8,43249.2
22395,999.8,43249.6
22396,999.8,43250.0
22397,999.8,43250.4
22398,999.8,43250.8
22399,999.8,43251.2
22400,999.8,43251.6
22401,999.8,43252.0
22402,999.8,43252.4
22403,999.8,43252.8
22404,999.8,43253.2
22405,999.8,43253.6
22406,999.8,43254.0
22407,999.8,43254.4
22408,999.8,43254.8
22409,999.8,43255.2
22410,999.8,43255.6
22411,999.8,43256.0
22412,999.8,43256.4
22413,999.8,43256.8
22414,999.8,43257.2
22415,999.8,43257.6
22416,999.8,43258.0
22417,999.8,43258.4
22418,999.8,43258.8
22419,999.8,43259.2
22420,999.8,43259.6
22421,999.8,43260.0
22422,999.8,43260.4
22423,999.8,43260.8
22424,999.8,43261.2
22425,999.8,43261.6
22426,999.8,43262.0
22427,999.8,43262.4
22428,999.8,43262.8
22429,999.8,43263.2
22430,999.8,43263.6
22431,999.8,43264.0
22432,999.8,43264.4
22433,999.8,43264.8
22434,999.8,43265.2
22435,999.8,43265.6
22436,999.8,43266.0
22437,999.8,43266.4
22438,999.8,43266.8
22439,999.8,43267.2
22440,999.8,43267.6
22441,999.8,43268.0
22442,999.8,43268.4
22443,999.8,43268.8
22444,999.8,43269.2
22445,999.8,43269.6
22446,999.8,43270.0
22447,999.8,43270.4
22448,999.8,43270.8
22449,999.8,43271.2
22450,999.8,43271.6
22451,999.8,43272.0
22452,999.8,43272.4
22453,999.8,43272.8
22454,999.8,43273.2
22455,999.8,43273.6
22456,999.8,43274.0
22457,999.8,43274.4
22458,999.8,43274.8
22459,999.8,43275.2
22460,999.8,43275.6
22461,999.8,43276.0
22462,999.8,43276.4
22463,999.8,43276.8
22464,999.8,43277.2
22465,999.8,43277.6
22466,999.8,43278.0
22467,999.8,43278.4
22468,999.8,43278.8
22469,999.8,43279.2
22470,999.8,43279.6
22471,999.8,43280.0
22472,999.8,43280.4
22473,999.8,43280.8
22474,999.8,43281.2
22475,999.8,43281.6
22476,999.8,43282.0
22477,999.8,43282.4
22478,999.8,43282.8
22479,999.8,43283.2
22480,999.8,43283.6
22481,999.8,43284.0
22482,999.8,43284.4
22483,999.8,43284.8
22484,999.8,43285.2
22485,999.8,43285.6
22486,999.8,43286.0
22487,999.8,43286.4
22488,999.8,43286.8
22489,999.8,43287.2
22490,999.8,43287.6
22491,999.8,43288.0
22492,999.8,43288.4
22493,999.8,43288.8
22494,999.8,43289.2
22495,999.8,43289.6
22496,999.8,43290.0
22497,999.8,43290.4
22498,999.8,43290.8
22499,999.8,43291.2
22500,999.8,43291.6
22501,999.8,43292.0
22502,999.8,43292.4
22503,999.8,43292.8
22504,999.8,43293.2
22505,999.8,43293.6
22506,999.8,43294.0
22507,999.8,43294.4
22508,999.8,43294.8
22509,999.8,43295.2
22510,999.8,43295.6
22511,999.8,43296.0
22512,999.8,43296.4
22513,999.8,43296.8
22514,999.8,43297.2
22515,999.8,43297.6
22516,999.8,43298.0
22517,999.8,43298.4
22518,999.8,43298.8
22519,999.8,43299.2
22520,999.8,43299.6
22521,999.8,43300.0
22522,999.8,43300.4
22523,999.8,43300.8
22524,999.8,43301.2
22525,999.8,43301.6
22526,999.8,43302.0
22527,999.8,43302.4
22528,999.8,43302.8
22529,999.8,43303.2
22530,999.8,43303.6
22531,999.8,43304.0
22532,999.8,43304.4
22533,999.8,43304.8
22534,999.8,43305.2
22535,999.8,43305.6
22536,999.8,43306.0
22537,999.8,43306.4
22538,999.8,43306.8
22539,999.8,43307.2
22540,999.8,43307.6
22541,999.8,43308.0
22542,999.8,43308.4
22543,999.8,43308.8
22544,999.8,43309.2
22545,999.8,43309.6
22546,999.8,43310.0
22547,999.8,43310.4
22548,999.8,43310.8
22549,999.8,43311.2
22550,999.8,43311.6
22551,999.8,43312.0
22552,999.8,43312.4
22553,999.8,43312.8
22554,999.8,43313.2
22555,999.8,43313.6
22556,999.8,43314.0
22557,999.8,43314.4
22558,999.8,43314.8
22559,999.8,43315.2
22560,999.8,43315.6
22561,999.8,43316.0
22562,999.8,43316.4
22563,999.8,43316.8
22564,999.8,43317.2
22565,999.8,43317.6
22566,999.8,43318.0
22567,999.8,43318.4
22568,999.8,43318.8
22569,999.8,43319.2
22570,999.8,43319.6
22571,999.8,43320.0
22572,999.8,43320.4
22573,999.8,43320.8
22574,999.8,43321.2
22575,999.8,43321.6
22576,999.8,43322.0
22577,999.8,43322.4
22578,999.8,43322.8
22579,999.8,43323.2
22580,999.8,43323.6
22581,999.8,43324.0
22582,999.8,43324.4
22583,999.8,43324.8
22584,999.8,43325.2
22585,999.8,43325.6
22586,999.8,43326.0
22587,999.8,43326.4
22588,999.8,43326.8
22589,999.8,43327.2
22590,999.8,43327.6
22591,999.8,43328.0
22592,999.8,43328.4
22593,999.8,43328.8
22594,999.8,43329.2
22595,999.8,43329.6
22596,999.8,43330.0
22597,999.8,43330.4
22598,999.8,43330.8
22599,999.8,43331.2
22600,999.8,43331.6
22601,999.8,43332.0
22602,999.8,43332.4
22603,999.8,43332.8
22604,999.8,43333.2
22605,999.8,43333.6
22606,999.8,43334.0
22607,999.8,43334.4
22608,999.8,43334.8
22609,999.8,43335.2
22610,999.8,43335.6
22611,999.8,43336.0
22612,999.8,43336.4
22613,999.8,43336.8
22614,999.8,43337.2
22615,999.8,43337.6
22616,999.8,43338.0
22617,999.8,43338.4
22618,999.8,43338.8
22619,999.8,43339.2
22620,999.8,43339.6
22621,999.8,43340.0
